,iso2,year,Cases,sex,age
26167,PY,2008,92.0,f,15-24
26168,PY,2008,87.0,f,25-34
26169,PY,2008,60.0,f,35-44
26170,PY,2008,61.0,f,45-54
26171,PY,2008,42.0,f,55-64
26172,PY,2008,56.0,f,65
26173,PY,2008,0.0,f,unknown
26174,PY,2008,11.0,m,0-14
26175,PY,2008,238.0,m,15-24
26176,PY,2008,227.0,m,25-34
26177,PY,2008,138.0,m,35-44
26178,PY,2008,138.0,m,45-54
26179,PY,2008,91.0,m,55-64
26180,PY,2008,90.0,m,65
26181,PY,2008,4.0,m,unknown
26182,QA,1995,1.0,f,0-14
26183,QA,1995,2.0,f,15-24
26184,QA,1995,3.0,f,25-34
26185,QA,1995,1.0,f,35-44
26186,QA,1995,0.0,f,45-54
26187,QA,1995,0.0,f,55-64
26188,QA,1995,1.0,f,65
26189,QA,1995,0.0,m,0-14
26190,QA,1995,8.0,m,15-24
26191,QA,1995,12.0,m,25-34
26192,QA,1995,11.0,m,35-44
26193,QA,1995,13.0,m,45-54
26194,QA,1995,4.0,m,55-64
26195,QA,1995,4.0,m,65
26196,QA,1996,0.0,f,0-14
26197,QA,1996,0.0,f,15-24
26198,QA,1996,1.0,f,25-34
26199,QA,1996,0.0,f,35-44
26200,QA,1996,2.0,f,45-54
26201,QA,1996,1.0,f,55-64
26202,QA,1996,0.0,f,65
26203,QA,1996,0.0,m,0-14
26204,QA,1996,2.0,m,15-24
26205,QA,1996,7.0,m,25-34
26206,QA,1996,16.0,m,35-44
26207,QA,1996,10.0,m,45-54
26208,QA,1996,3.0,m,55-64
26209,QA,1996,1.0,m,65
26210,QA,1997,0.0,f,0-14
26211,QA,1997,2.0,f,15-24
26212,QA,1997,1.0,f,25-34
26213,QA,1997,0.0,f,35-44
26214,QA,1997,1.0,f,45-54
26215,QA,1997,1.0,f,55-64
26216,QA,1997,1.0,f,65
26217,QA,1997,0.0,m,0-14
26218,QA,1997,8.0,m,15-24
26219,QA,1997,11.0,m,25-34
26220,QA,1997,7.0,m,35-44
26221,QA,1997,3.0,m,45-54
26222,QA,1997,4.0,m,55-64
26223,QA,1997,0.0,m,65
26224,QA,1998,1.0,f,0-14
26225,QA,1998,4.0,f,15-24
26226,QA,1998,2.0,f,25-34
26227,QA,1998,3.0,f,35-44
26228,QA,1998,2.0,f,45-54
26229,QA,1998,3.0,f,55-64
26230,QA,1998,2.0,f,65
26231,QA,1998,0.0,m,0-14
26232,QA,1998,10.0,m,15-24
26233,QA,1998,17.0,m,25-34
26234,QA,1998,8.0,m,35-44
26235,QA,1998,10.0,m,45-54
26236,QA,1998,4.0,m,55-64
26237,QA,1998,2.0,m,65
26238,QA,1999,0.0,f,0-14
26239,QA,1999,2.0,f,15-24
26240,QA,1999,3.0,f,25-34
26241,QA,1999,3.0,f,35-44
26242,QA,1999,1.0,f,45-54
26243,QA,1999,0.0,f,55-64
26244,QA,1999,0.0,f,65
26245,QA,1999,0.0,m,0-14
26246,QA,1999,5.0,m,15-24
26247,QA,1999,15.0,m,25-34
26248,QA,1999,12.0,m,35-44
26249,QA,1999,12.0,m,45-54
26250,QA,1999,3.0,m,55-64
26251,QA,1999,2.0,m,65
26252,QA,2000,0.0,f,0-14
26253,QA,2000,0.0,f,15-24
26254,QA,2000,4.0,f,25-34
26255,QA,2000,3.0,f,35-44
26256,QA,2000,1.0,f,45-54
26257,QA,2000,0.0,f,55-64
26258,QA,2000,0.0,f,65
26259,QA,2000,0.0,m,0-14
26260,QA,2000,7.0,m,15-24
26261,QA,2000,19.0,m,25-34
26262,QA,2000,9.0,m,35-44
26263,QA,2000,7.0,m,45-54
26264,QA,2000,2.0,m,55-64
26265,QA,2000,1.0,m,65
26266,QA,2001,0.0,f,0-14
26267,QA,2001,1.0,f,15-24
26268,QA,2001,0.0,f,25-34
26269,QA,2001,0.0,f,35-44
26270,QA,2001,1.0,f,45-54
26271,QA,2001,1.0,f,55-64
26272,QA,2001,1.0,f,65
26273,QA,2001,1.0,m,0-14
26274,QA,2001,2.0,m,15-24
26275,QA,2001,0.0,m,25-34
26276,QA,2001,3.0,m,35-44
26277,QA,2001,4.0,m,45-54
26278,QA,2001,0.0,m,55-64
26279,QA,2001,3.0,m,65
26280,QA,2002,6.0,f,15-24
26281,QA,2002,13.0,f,25-34
26282,QA,2002,1.0,f,35-44
26283,QA,2002,3.0,f,45-54
26284,QA,2002,8.0,m,15-24
26285,QA,2002,12.0,m,25-34
26286,QA,2002,9.0,m,35-44
26287,QA,2002,8.0,m,45-54
26288,QA,2002,1.0,m,55-64
26289,QA,2002,3.0,m,65
26290,QA,2003,0.0,f,0-14
26291,QA,2003,4.0,f,15-24
26292,QA,2003,6.0,f,25-34
26293,QA,2003,0.0,f,35-44
26294,QA,2003,2.0,f,45-54
26295,QA,2003,0.0,f,55-64
26296,QA,2003,2.0,f,65
26297,QA,2003,1.0,m,0-14
26298,QA,2003,10.0,m,15-24
26299,QA,2003,27.0,m,25-34
26300,QA,2003,17.0,m,35-44
26301,QA,2003,16.0,m,45-54
26302,QA,2003,5.0,m,55-64
26303,QA,2003,5.0,m,65
26304,QA,2004,0.0,f,0-14
26305,QA,2004,6.0,f,15-24
26306,QA,2004,5.0,f,25-34
26307,QA,2004,4.0,f,35-44
26308,QA,2004,2.0,f,45-54
26309,QA,2004,2.0,f,55-64
26310,QA,2004,0.0,f,65
26311,QA,2004,0.0,m,0-14
26312,QA,2004,9.0,m,15-24
26313,QA,2004,13.0,m,25-34
26314,QA,2004,13.0,m,35-44
26315,QA,2004,8.0,m,45-54
26316,QA,2004,10.0,m,55-64
26317,QA,2004,1.0,m,65
26318,QA,2005,5.0,f,15-24
26319,QA,2005,10.0,f,25-34
26320,QA,2005,2.0,f,35-44
26321,QA,2005,1.0,f,45-54
26322,QA,2005,2.0,f,55-64
26323,QA,2005,0.0,f,65
26324,QA,2005,19.0,m,15-24
26325,QA,2005,15.0,m,25-34
26326,QA,2005,17.0,m,35-44
26327,QA,2005,19.0,m,45-54
26328,QA,2005,5.0,m,55-64
26329,QA,2005,1.0,m,65
26330,QA,2006,0.0,f,0-14
26331,QA,2006,6.0,f,15-24
26332,QA,2006,11.0,f,25-34
26333,QA,2006,7.0,f,35-44
26334,QA,2006,1.0,f,45-54
26335,QA,2006,0.0,f,55-64
26336,QA,2006,1.0,f,65
26337,QA,2006,0.0,m,0-14
26338,QA,2006,22.0,m,15-24
26339,QA,2006,21.0,m,25-34
26340,QA,2006,17.0,m,35-44
26341,QA,2006,22.0,m,45-54
26342,QA,2006,6.0,m,55-64
26343,QA,2006,1.0,m,65
26344,QA,2007,1.0,f,0-14
26345,QA,2007,4.0,f,15-24
26346,QA,2007,6.0,f,25-34
26347,QA,2007,5.0,f,35-44
26348,QA,2007,3.0,f,45-54
26349,QA,2007,0.0,f,55-64
26350,QA,2007,0.0,f,65
26351,QA,2007,0.0,m,0-14
26352,QA,2007,26.0,m,15-24
26353,QA,2007,38.0,m,25-34
26354,QA,2007,19.0,m,35-44
26355,QA,2007,10.0,m,45-54
26356,QA,2007,4.0,m,55-64
26357,QA,2007,0.0,m,65
26358,QA,2008,0.0,f,0-14
26359,QA,2008,4.0,f,15-24
26360,QA,2008,14.0,f,25-34
26361,QA,2008,6.0,f,35-44
26362,QA,2008,2.0,f,45-54
26363,QA,2008,0.0,f,55-64
26364,QA,2008,2.0,f,65
26365,QA,2008,0.0,f,unknown
26366,QA,2008,1.0,m,0-14
26367,QA,2008,47.0,m,15-24
26368,QA,2008,67.0,m,25-34
26369,QA,2008,26.0,m,35-44
26370,QA,2008,18.0,m,45-54
26371,QA,2008,10.0,m,55-64
26372,QA,2008,2.0,m,65
26373,QA,2008,0.0,m,unknown
26374,RO,1995,355.0,f,0-14
26375,RO,1995,1352.0,f,15-24
26376,RO,1995,1240.0,f,25-34
26377,RO,1995,871.0,f,35-44
26378,RO,1995,479.0,f,45-54
26379,RO,1995,396.0,f,55-64
26380,RO,1995,417.0,f,65
26381,RO,1995,387.0,m,0-14
26382,RO,1995,1662.0,m,15-24
26383,RO,1995,2322.0,m,25-34
26384,RO,1995,3608.0,m,35-44
26385,RO,1995,2587.0,m,45-54
26386,RO,1995,1751.0,m,55-64
26387,RO,1995,784.0,m,65
26388,RO,1996,48.0,f,0-14
26389,RO,1996,749.0,f,15-24
26390,RO,1996,630.0,f,25-34
26391,RO,1996,547.0,f,35-44
26392,RO,1996,302.0,f,45-54
26393,RO,1996,237.0,f,55-64
26394,RO,1996,249.0,f,65
26395,RO,1996,35.0,m,0-14
26396,RO,1996,851.0,m,15-24
26397,RO,1996,1640.0,m,25-34
26398,RO,1996,2606.0,m,35-44
26399,RO,1996,1901.0,m,45-54
26400,RO,1996,1236.0,m,55-64
26401,RO,1996,500.0,m,65
26402,RO,1997,53.0,f,0-14
26403,RO,1997,735.0,f,15-24
26404,RO,1997,745.0,f,25-34
26405,RO,1997,545.0,f,35-44
26406,RO,1997,318.0,f,45-54
26407,RO,1997,200.0,f,55-64
26408,RO,1997,245.0,f,65
26409,RO,1997,31.0,m,0-14
26410,RO,1997,1073.0,m,15-24
26411,RO,1997,1618.0,m,25-34
26412,RO,1997,2535.0,m,35-44
26413,RO,1997,1990.0,m,45-54
26414,RO,1997,1116.0,m,55-64
26415,RO,1997,461.0,m,65
26416,RO,1998,43.0,f,0-14
26417,RO,1998,725.0,f,15-24
26418,RO,1998,692.0,f,25-34
26419,RO,1998,448.0,f,35-44
26420,RO,1998,300.0,f,45-54
26421,RO,1998,219.0,f,55-64
26422,RO,1998,232.0,f,65
26423,RO,1998,21.0,m,0-14
26424,RO,1998,895.0,m,15-24
26425,RO,1998,1624.0,m,25-34
26426,RO,1998,2327.0,m,35-44
26427,RO,1998,1762.0,m,45-54
26428,RO,1998,1011.0,m,55-64
26429,RO,1998,522.0,m,65
26430,RO,1999,48.0,f,0-14
26431,RO,1999,732.0,f,15-24
26432,RO,1999,709.0,f,25-34
26433,RO,1999,496.0,f,35-44
26434,RO,1999,318.0,f,45-54
26435,RO,1999,198.0,f,55-64
26436,RO,1999,317.0,f,65
26437,RO,1999,34.0,m,0-14
26438,RO,1999,842.0,m,15-24
26439,RO,1999,1524.0,m,25-34
26440,RO,1999,2043.0,m,35-44
26441,RO,1999,1653.0,m,45-54
26442,RO,1999,918.0,m,55-64
26443,RO,1999,472.0,m,65
26444,RO,2000,53.0,f,0-14
26445,RO,2000,701.0,f,15-24
26446,RO,2000,766.0,f,25-34
26447,RO,2000,484.0,f,35-44
26448,RO,2000,341.0,f,45-54
26449,RO,2000,207.0,f,55-64
26450,RO,2000,321.0,f,65
26451,RO,2000,46.0,m,0-14
26452,RO,2000,832.0,m,15-24
26453,RO,2000,1508.0,m,25-34
26454,RO,2000,1799.0,m,35-44
26455,RO,2000,1684.0,m,45-54
26456,RO,2000,916.0,m,55-64
26457,RO,2000,533.0,m,65
26458,RO,2001,70.0,f,0-14
26459,RO,2001,713.0,f,15-24
26460,RO,2001,825.0,f,25-34
26461,RO,2001,497.0,f,35-44
26462,RO,2001,391.0,f,45-54
26463,RO,2001,228.0,f,55-64
26464,RO,2001,347.0,f,65
26465,RO,2001,60.0,m,0-14
26466,RO,2001,790.0,m,15-24
26467,RO,2001,1670.0,m,25-34
26468,RO,2001,1925.0,m,35-44
26469,RO,2001,2000.0,m,45-54
26470,RO,2001,975.0,m,55-64
26471,RO,2001,685.0,m,65
26472,RO,2002,74.0,f,0-14
26473,RO,2002,669.0,f,15-24
26474,RO,2002,839.0,f,25-34
26475,RO,2002,435.0,f,35-44
26476,RO,2002,370.0,f,45-54
26477,RO,2002,202.0,f,55-64
26478,RO,2002,351.0,f,65
26479,RO,2002,102.0,m,0-14
26480,RO,2002,742.0,m,15-24
26481,RO,2002,1682.0,m,25-34
26482,RO,2002,1854.0,m,35-44
26483,RO,2002,1914.0,m,45-54
26484,RO,2002,854.0,m,55-64
26485,RO,2002,605.0,m,65
26486,RO,2003,58.0,f,0-14
26487,RO,2003,667.0,f,15-24
26488,RO,2003,770.0,f,25-34
26489,RO,2003,470.0,f,35-44
26490,RO,2003,412.0,f,45-54
26491,RO,2003,196.0,f,55-64
26492,RO,2003,404.0,f,65
26493,RO,2003,37.0,m,0-14
26494,RO,2003,750.0,m,15-24
26495,RO,2003,1565.0,m,25-34
26496,RO,2003,1695.0,m,35-44
26497,RO,2003,1953.0,m,45-54
26498,RO,2003,836.0,m,55-64
26499,RO,2003,594.0,m,65
26500,RO,2004,59.0,f,0-14
26501,RO,2004,682.0,f,15-24
26502,RO,2004,797.0,f,25-34
26503,RO,2004,546.0,f,35-44
26504,RO,2004,458.0,f,45-54
26505,RO,2004,230.0,f,55-64
26506,RO,2004,432.0,f,65
26507,RO,2004,31.0,m,0-14
26508,RO,2004,718.0,m,15-24
26509,RO,2004,1582.0,m,25-34
26510,RO,2004,1798.0,m,35-44
26511,RO,2004,1999.0,m,45-54
26512,RO,2004,917.0,m,55-64
26513,RO,2004,629.0,m,65
26514,RO,2005,55.0,f,0-14
26515,RO,2005,758.0,f,15-24
26516,RO,2005,780.0,f,25-34
26517,RO,2005,493.0,f,35-44
26518,RO,2005,374.0,f,45-54
26519,RO,2005,219.0,f,55-64
26520,RO,2005,442.0,f,65
26521,RO,2005,2.0,f,unknown
26522,RO,2005,36.0,m,0-14
26523,RO,2005,752.0,m,15-24
26524,RO,2005,1511.0,m,25-34
26525,RO,2005,1786.0,m,35-44
26526,RO,2005,1999.0,m,45-54
26527,RO,2005,952.0,m,55-64
26528,RO,2005,638.0,m,65
26529,RO,2005,4.0,m,unknown
26530,RO,2006,37.0,f,0-14
26531,RO,2006,669.0,f,15-24
26532,RO,2006,763.0,f,25-34
26533,RO,2006,448.0,f,35-44
26534,RO,2006,334.0,f,45-54
26535,RO,2006,224.0,f,55-64
26536,RO,2006,465.0,f,65
26537,RO,2006,1.0,f,unknown
26538,RO,2006,30.0,m,0-14
26539,RO,2006,748.0,m,15-24
26540,RO,2006,1306.0,m,25-34
26541,RO,2006,1624.0,m,35-44
26542,RO,2006,1738.0,m,45-54
26543,RO,2006,847.0,m,55-64
26544,RO,2006,580.0,m,65
26545,RO,2006,0.0,m,unknown
26546,RO,2007,34.0,f,0-14
26547,RO,2007,665.0,f,15-24
26548,RO,2007,634.0,f,25-34
26549,RO,2007,439.0,f,35-44
26550,RO,2007,332.0,f,45-54
26551,RO,2007,230.0,f,55-64
26552,RO,2007,448.0,f,65
26553,RO,2007,25.0,m,0-14
26554,RO,2007,706.0,m,15-24
26555,RO,2007,1149.0,m,25-34
26556,RO,2007,1559.0,m,35-44
26557,RO,2007,1704.0,m,45-54
26558,RO,2007,889.0,m,55-64
26559,RO,2007,611.0,m,65
26560,RO,2008,37.0,f,0-14
26561,RO,2008,557.0,f,15-24
26562,RO,2008,567.0,f,25-34
26563,RO,2008,518.0,f,35-44
26564,RO,2008,320.0,f,45-54
26565,RO,2008,225.0,f,55-64
26566,RO,2008,499.0,f,65
26567,RO,2008,0.0,f,unknown
26568,RO,2008,22.0,m,0-14
26569,RO,2008,671.0,m,15-24
26570,RO,2008,1124.0,m,25-34
26571,RO,2008,1656.0,m,35-44
26572,RO,2008,1713.0,m,45-54
26573,RO,2008,977.0,m,55-64
26574,RO,2008,625.0,m,65
26575,RO,2008,0.0,m,unknown
26576,RS,2005,6.0,f,0-14
26577,RS,2005,69.0,f,15-24
26578,RS,2005,76.0,f,25-34
26579,RS,2005,55.0,f,35-44
26580,RS,2005,49.0,f,45-54
26581,RS,2005,22.0,f,55-64
26582,RS,2005,149.0,f,65
26583,RS,2005,0.0,f,unknown
26584,RS,2005,3.0,m,0-14
26585,RS,2005,62.0,m,15-24
26586,RS,2005,96.0,m,25-34
26587,RS,2005,118.0,m,35-44
26588,RS,2005,156.0,m,45-54
26589,RS,2005,112.0,m,55-64
26590,RS,2005,132.0,m,65
26591,RS,2005,0.0,m,unknown
26592,RS,2006,7.0,f,0-14
26593,RS,2006,78.0,f,15-24
26594,RS,2006,74.0,f,25-34
26595,RS,2006,43.0,f,35-44
26596,RS,2006,44.0,f,45-54
26597,RS,2006,44.0,f,55-64
26598,RS,2006,152.0,f,65
26599,RS,2006,0.0,f,unknown
26600,RS,2006,6.0,m,0-14
26601,RS,2006,87.0,m,15-24
26602,RS,2006,91.0,m,25-34
26603,RS,2006,107.0,m,35-44
26604,RS,2006,167.0,m,45-54
26605,RS,2006,83.0,m,55-64
26606,RS,2006,144.0,m,65
26607,RS,2006,1.0,m,unknown
26608,RS,2007,2.0,f,0-14
26609,RS,2007,38.0,f,15-24
26610,RS,2007,52.0,f,25-34
26611,RS,2007,43.0,f,35-44
26612,RS,2007,43.0,f,45-54
26613,RS,2007,26.0,f,55-64
26614,RS,2007,135.0,f,65
26615,RS,2007,0.0,f,unknown
26616,RS,2007,0.0,m,0-14
26617,RS,2007,42.0,m,15-24
26618,RS,2007,59.0,m,25-34
26619,RS,2007,102.0,m,35-44
26620,RS,2007,163.0,m,45-54
26621,RS,2007,94.0,m,55-64
26622,RS,2007,106.0,m,65
26623,RS,2007,0.0,m,unknown
26624,RS,2008,3.0,f,0-14
26625,RS,2008,42.0,f,15-24
26626,RS,2008,46.0,f,25-34
26627,RS,2008,33.0,f,35-44
26628,RS,2008,39.0,f,45-54
26629,RS,2008,26.0,f,55-64
26630,RS,2008,138.0,f,65
26631,RS,2008,0.0,f,unknown
26632,RS,2008,1.0,m,0-14
26633,RS,2008,37.0,m,15-24
26634,RS,2008,51.0,m,25-34
26635,RS,2008,86.0,m,35-44
26636,RS,2008,131.0,m,45-54
26637,RS,2008,112.0,m,55-64
26638,RS,2008,107.0,m,65
26639,RS,2008,0.0,m,unknown
26640,RU,1996,0.0,f,0-14
26641,RU,1996,8.0,f,15-24
26642,RU,1996,6.0,f,25-34
26643,RU,1996,9.0,f,35-44
26644,RU,1996,9.0,f,45-54
26645,RU,1996,4.0,f,55-64
26646,RU,1996,12.0,f,65
26647,RU,1996,0.0,m,0-14
26648,RU,1996,12.0,m,15-24
26649,RU,1996,46.0,m,25-34
26650,RU,1996,69.0,m,35-44
26651,RU,1996,55.0,m,45-54
26652,RU,1996,36.0,m,55-64
26653,RU,1996,17.0,m,65
26654,RU,1997,0.0,f,0-14
26655,RU,1997,20.0,f,15-24
26656,RU,1997,30.0,f,25-34
26657,RU,1997,30.0,f,35-44
26658,RU,1997,20.0,f,45-54
26659,RU,1997,13.0,f,55-64
26660,RU,1997,29.0,f,65
26661,RU,1997,0.0,m,0-14
26662,RU,1997,38.0,m,15-24
26663,RU,1997,100.0,m,25-34
26664,RU,1997,150.0,m,35-44
26665,RU,1997,114.0,m,45-54
26666,RU,1997,77.0,m,55-64
26667,RU,1997,39.0,m,65
26668,RU,1998,2.0,f,0-14
26669,RU,1998,24.0,f,15-24
26670,RU,1998,24.0,f,25-34
26671,RU,1998,33.0,f,35-44
26672,RU,1998,20.0,f,45-54
26673,RU,1998,15.0,f,55-64
26674,RU,1998,24.0,f,65
26675,RU,1998,0.0,m,0-14
26676,RU,1998,45.0,m,15-24
26677,RU,1998,89.0,m,25-34
26678,RU,1998,161.0,m,35-44
26679,RU,1998,131.0,m,45-54
26680,RU,1998,81.0,m,55-64
26681,RU,1998,34.0,m,65
26682,RU,1999,33.0,f,0-14
26683,RU,1999,761.0,f,15-24
26684,RU,1999,1022.0,f,25-34
26685,RU,1999,989.0,f,35-44
26686,RU,1999,600.0,f,45-54
26687,RU,1999,313.0,f,55-64
26688,RU,1999,507.0,f,65
26689,RU,1999,17.0,m,0-14
26690,RU,1999,1858.0,m,15-24
26691,RU,1999,4138.0,m,25-34
26692,RU,1999,5037.0,m,35-44
26693,RU,1999,3992.0,m,45-54
26694,RU,1999,1618.0,m,55-64
26695,RU,1999,859.0,m,65
26696,RU,2000,1.0,f,0-14
26697,RU,2000,43.0,f,15-24
26698,RU,2000,73.0,f,25-34
26699,RU,2000,74.0,f,35-44
26700,RU,2000,38.0,f,45-54
26701,RU,2000,31.0,f,55-64
26702,RU,2000,44.0,f,65
26703,RU,2000,1.0,m,0-14
26704,RU,2000,295.0,m,15-24
26705,RU,2000,526.0,m,25-34
26706,RU,2000,596.0,m,35-44
26707,RU,2000,402.0,m,45-54
26708,RU,2000,151.0,m,55-64
26709,RU,2000,54.0,m,65
26710,RU,2001,37.0,f,0-14
26711,RU,2001,1019.0,f,15-24
26712,RU,2001,1315.0,f,25-34
26713,RU,2001,1374.0,f,35-44
26714,RU,2001,1040.0,f,45-54
26715,RU,2001,442.0,f,55-64
26716,RU,2001,598.0,f,65
26717,RU,2001,26.0,m,0-14
26718,RU,2001,2124.0,m,15-24
26719,RU,2001,4317.0,m,25-34
26720,RU,2001,5912.0,m,35-44
26721,RU,2001,5435.0,m,45-54
26722,RU,2001,2026.0,m,55-64
26723,RU,2001,941.0,m,65
26724,RU,2002,0.0,f,0-14
26725,RU,2002,1120.0,f,15-24
26726,RU,2002,1496.0,f,25-34
26727,RU,2002,1492.0,f,35-44
26728,RU,2002,1100.0,f,45-54
26729,RU,2002,452.0,f,55-64
26730,RU,2002,632.0,f,65
26731,RU,2002,0.0,m,0-14
26732,RU,2002,2081.0,m,15-24
26733,RU,2002,4497.0,m,25-34
26734,RU,2002,6003.0,m,35-44
26735,RU,2002,5810.0,m,45-54
26736,RU,2002,2074.0,m,55-64
26737,RU,2002,1061.0,m,65
26738,RU,2003,0.0,f,0-14
26739,RU,2003,1156.0,f,15-24
26740,RU,2003,1753.0,f,25-34
26741,RU,2003,1537.0,f,35-44
26742,RU,2003,1281.0,f,45-54
26743,RU,2003,462.0,f,55-64
26744,RU,2003,698.0,f,65
26745,RU,2003,0.0,m,0-14
26746,RU,2003,2128.0,m,15-24
26747,RU,2003,4812.0,m,25-34
26748,RU,2003,5979.0,m,35-44
26749,RU,2003,5924.0,m,45-54
26750,RU,2003,2014.0,m,55-64
26751,RU,2003,1058.0,m,65
26752,RU,2004,45.0,f,0-14
26753,RU,2004,1399.0,f,15-24
26754,RU,2004,2051.0,f,25-34
26755,RU,2004,1695.0,f,35-44
26756,RU,2004,1415.0,f,45-54
26757,RU,2004,528.0,f,55-64
26758,RU,2004,736.0,f,65
26759,RU,2004,18.0,m,0-14
26760,RU,2004,2355.0,m,15-24
26761,RU,2004,5079.0,m,25-34
26762,RU,2004,6165.0,m,35-44
26763,RU,2004,6053.0,m,45-54
26764,RU,2004,2167.0,m,55-64
26765,RU,2004,1184.0,m,65
26766,RU,2006,40.0,f,0-14
26767,RU,2006,1514.0,f,15-24
26768,RU,2006,2207.0,f,25-34
26769,RU,2006,1703.0,f,35-44
26770,RU,2006,1492.0,f,45-54
26771,RU,2006,560.0,f,55-64
26772,RU,2006,757.0,f,65
26773,RU,2006,18.0,m,0-14
26774,RU,2006,2445.0,m,15-24
26775,RU,2006,5774.0,m,25-34
26776,RU,2006,5923.0,m,35-44
26777,RU,2006,6342.0,m,45-54
26778,RU,2006,2440.0,m,55-64
26779,RU,2006,1120.0,m,65
26780,RU,2007,40.0,f,0-14
26781,RU,2007,1444.0,f,15-24
26782,RU,2007,2418.0,f,25-34
26783,RU,2007,1684.0,f,35-44
26784,RU,2007,1454.0,f,45-54
26785,RU,2007,653.0,f,55-64
26786,RU,2007,871.0,f,65
26787,RU,2007,20.0,m,0-14
26788,RU,2007,2492.0,m,15-24
26789,RU,2007,6008.0,m,25-34
26790,RU,2007,5874.0,m,35-44
26791,RU,2007,6363.0,m,45-54
26792,RU,2007,2491.0,m,55-64
26793,RU,2007,1291.0,m,65
26794,RU,2008,33.0,f,0-14
26795,RU,2008,1467.0,f,15-24
26796,RU,2008,2569.0,f,25-34
26797,RU,2008,1707.0,f,35-44
26798,RU,2008,1530.0,f,45-54
26799,RU,2008,687.0,f,55-64
26800,RU,2008,835.0,f,65
26801,RU,2008,0.0,f,unknown
26802,RU,2008,12.0,m,0-14
26803,RU,2008,2495.0,m,15-24
26804,RU,2008,6475.0,m,25-34
26805,RU,2008,6005.0,m,35-44
26806,RU,2008,6300.0,m,45-54
26807,RU,2008,2687.0,m,55-64
26808,RU,2008,1147.0,m,65
26809,RU,2008,0.0,m,unknown
26810,RW,1996,45.0,f,0-14
26811,RW,1996,229.0,f,15-24
26812,RW,1996,278.0,f,25-34
26813,RW,1996,161.0,f,35-44
26814,RW,1996,47.0,f,45-54
26815,RW,1996,23.0,f,55-64
26816,RW,1996,5.0,f,65
26817,RW,1996,48.0,m,0-14
26818,RW,1996,222.0,m,15-24
26819,RW,1996,398.0,m,25-34
26820,RW,1996,325.0,m,35-44
26821,RW,1996,124.0,m,45-54
26822,RW,1996,85.0,m,55-64
26823,RW,1996,24.0,m,65
26824,RW,1997,78.0,f,0-14
26825,RW,1997,274.0,f,15-24
26826,RW,1997,343.0,f,25-34
26827,RW,1997,175.0,f,35-44
26828,RW,1997,67.0,f,45-54
26829,RW,1997,37.0,f,55-64
26830,RW,1997,10.0,f,65
26831,RW,1997,78.0,m,0-14
26832,RW,1997,284.0,m,15-24
26833,RW,1997,633.0,m,25-34
26834,RW,1997,537.0,m,35-44
26835,RW,1997,209.0,m,45-54
26836,RW,1997,87.0,m,55-64
26837,RW,1997,40.0,m,65
26838,RW,1999,59.0,f,0-14
26839,RW,1999,189.0,f,15-24
26840,RW,1999,262.0,f,25-34
26841,RW,1999,166.0,f,35-44
26842,RW,1999,49.0,f,45-54
26843,RW,1999,31.0,f,55-64
26844,RW,1999,5.0,f,65
26845,RW,1999,93.0,m,0-14
26846,RW,1999,245.0,m,15-24
26847,RW,1999,530.0,m,25-34
26848,RW,1999,424.0,m,35-44
26849,RW,1999,224.0,m,45-54
26850,RW,1999,70.0,m,55-64
26851,RW,1999,31.0,m,65
26852,RW,2000,105.0,f,0-14
26853,RW,2000,396.0,f,15-24
26854,RW,2000,473.0,f,25-34
26855,RW,2000,309.0,f,35-44
26856,RW,2000,109.0,f,45-54
26857,RW,2000,52.0,f,55-64
26858,RW,2000,14.0,f,65
26859,RW,2000,155.0,m,0-14
26860,RW,2000,466.0,m,15-24
26861,RW,2000,974.0,m,25-34
26862,RW,2000,824.0,m,35-44
26863,RW,2000,393.0,m,45-54
26864,RW,2000,129.0,m,55-64
26865,RW,2000,56.0,m,65
26866,RW,2002,15.0,f,0-14
26867,RW,2002,98.0,f,15-24
26868,RW,2002,113.0,f,25-34
26869,RW,2002,58.0,f,35-44
26870,RW,2002,22.0,f,45-54
26871,RW,2002,15.0,f,55-64
26872,RW,2002,8.0,f,65
26873,RW,2002,13.0,m,0-14
26874,RW,2002,96.0,m,15-24
26875,RW,2002,167.0,m,25-34
26876,RW,2002,184.0,m,35-44
26877,RW,2002,79.0,m,45-54
26878,RW,2002,38.0,m,55-64
26879,RW,2002,13.0,m,65
26880,RW,2003,36.0,f,0-14
26881,RW,2003,312.0,f,15-24
26882,RW,2003,340.0,f,25-34
26883,RW,2003,161.0,f,35-44
26884,RW,2003,79.0,f,45-54
26885,RW,2003,41.0,f,55-64
26886,RW,2003,17.0,f,65
26887,RW,2003,32.0,m,0-14
26888,RW,2003,364.0,m,15-24
26889,RW,2003,517.0,m,25-34
26890,RW,2003,424.0,m,35-44
26891,RW,2003,270.0,m,45-54
26892,RW,2003,83.0,m,55-64
26893,RW,2003,48.0,m,65
26894,RW,2004,73.0,f,0-14
26895,RW,2004,460.0,f,15-24
26896,RW,2004,469.0,f,25-34
26897,RW,2004,293.0,f,35-44
26898,RW,2004,150.0,f,45-54
26899,RW,2004,53.0,f,55-64
26900,RW,2004,25.0,f,65
26901,RW,2004,52.0,m,0-14
26902,RW,2004,561.0,m,15-24
26903,RW,2004,722.0,m,25-34
26904,RW,2004,595.0,m,35-44
26905,RW,2004,353.0,m,45-54
26906,RW,2004,171.0,m,55-64
